Base Features,ChemAxon,Feature Selection,BCR Weighted,Model,TP,FP,FN,TN,Accuracy,BCR,Matthews
new,False,Postive Info,True,J48,0.6146074646074645,0.06435006435006435,0.12194337194337194,0.19909909909909912,0.8137065637065637,0.7950900432531645,0.556841735264273
new,False,Postive Info,False,J48,0.6705920205920205,0.09002574002574003,0.06595881595881596,0.17342342342342346,0.8440154440154439,0.7843647377661134,0.5871192484178346
new,False,Postive Info,True,KNN,0.64002574002574,0.09073359073359073,0.09652509652509651,0.17271557271557275,0.8127413127413128,0.7622717015076679,0.5209231877590322
new,False,Postive Info,False,KNN,0.64002574002574,0.09073359073359073,0.09652509652509651,0.17271557271557275,0.8127413127413128,0.7622717015076679,0.5209231877590322
new,False,Postive Info,True,LogisticRegression,0.5547619047619047,0.08294723294723294,0.1817889317889318,0.18050193050193047,0.7352638352638352,0.7191689427409229,0.4017156706309033
new,False,Postive Info,False,LogisticRegression,0.677992277992278,0.16364221364221362,0.058558558558558564,0.0998069498069498,0.7777992277992278,0.6496716682681773,0.36118300610622817
new,False,Postive Info,True,NaiveBayes,0.3861647361647362,0.0897039897039897,0.3503861003861004,0.17374517374517373,0.5599099099099099,0.5918948353394683,0.16210904825392994
new,False,Postive Info,False,NaiveBayes,0.40289575289575286,0.09581724581724581,0.33365508365508373,0.16763191763191762,0.5705276705276705,0.5916501699832035,0.1614895708072166
new,False,Postive Info,True,RandomForest,0.6473616473616474,0.08629343629343629,0.08918918918918918,0.17715572715572717,0.8245173745173745,0.7756785734436957,0.5494328379529239
new,False,Postive Info,False,RandomForest,0.6859716859716858,0.11853281853281851,0.05057915057915059,0.14491634491634492,0.8308880308880306,0.7407015000707213,0.5347194117075765
new,False,Postive Info,True,SVM_PUK,0.6305662805662806,0.07908622908622909,0.10598455598455599,0.18436293436293436,0.814929214929215,0.7779557645035873,0.5394777613701147
new,False,Postive Info,False,SVM_PUK,0.6844916344916345,0.12001287001287002,0.052059202059202066,0.14343629343629347,0.827927927927928,0.7368877935013296,0.5262472462552993
new + legacy,Both,Postive Info,True,J48,0.6116473616473617,0.0648005148005148,0.12393822393822392,0.19961389961389964,0.8112612612612613,0.7932195051652036,0.5528314282719221
new + legacy,Both,Postive Info,False,J48,0.6691119691119691,0.09356499356499356,0.0694980694980695,0.16782496782496784,0.8369369369369369,0.7739776022616511,0.5659223532691177
new + legacy,Both,Postive Info,True,KNN,0.6435649935649936,0.08462033462033461,0.09202059202059203,0.17979407979407983,0.8233590733590734,0.7774361896137957,0.550040750069648
new + legacy,Both,Postive Info,False,KNN,0.6416344916344916,0.08635778635778636,0.09697554697554696,0.17503217503217497,0.8166666666666665,0.7691631128897797,0.5315493485530761
new + legacy,Both,Postive Info,True,LogisticRegression,0.5795366795366796,0.07239382239382239,0.15604890604890606,0.19202059202059205,0.7715572715572717,0.757034168569673,0.4759336259575306
new + legacy,Both,Postive Info,False,LogisticRegression,0.664929214929215,0.10990990990990991,0.07368082368082368,0.15148005148005148,0.8164092664092665,0.7398807120062451,0.5046905177656792
new + legacy,Both,Postive Info,True,NaiveBayes,0.45431145431145425,0.12548262548262548,0.28127413127413126,0.1389317889317889,0.5932432432432432,0.571525367298972,0.12781484250723169
new + legacy,Both,Postive Info,False,NaiveBayes,0.4676319176319176,0.12831402831402833,0.27097812097812096,0.13307593307593307,0.6007078507078507,0.571116525532243,0.12735893312785157
new + legacy,Both,Postive Info,True,RandomForest,0.6247747747747749,0.08667953667953668,0.11081081081081082,0.17773487773487778,0.8025096525096527,0.7607700122667715,0.5076518919994653
new + legacy,Both,Postive Info,False,RandomForest,0.6701415701415702,0.10913770913770914,0.06846846846846846,0.15225225225225228,0.8223938223938224,0.7448863061645385,0.518893743454383
new + legacy,Both,Postive Info,True,SVM_PUK,0.6440154440154441,0.07902187902187904,0.09157014157014158,0.18539253539253542,0.8294079794079795,0.7883288919503242,0.568311370195969
new + legacy,Both,Postive Info,False,SVM_PUK,0.6920205920205921,0.11589446589446588,0.04658944658944659,0.14549549549549548,0.8375160875160875,0.7467725811860748,0.5504900110758097
new + legacy,False,Postive Info,True,J48,0.6102316602316602,0.06885456885456885,0.12644787644787644,0.19446589446589446,0.8046975546975547,0.7834342358459827,0.534819547998342
new + legacy,False,Postive Info,False,J48,0.6658944658944658,0.09388674388674388,0.07078507078507078,0.16943371943371943,0.8353281853281852,0.7736819913478465,0.5643000167379256
new + legacy,False,Postive Info,True,KNN,0.6435649935649936,0.0879021879021879,0.09311454311454312,0.1754182754182754,0.818983268983269,0.7698901420371292,0.536416981632299
new + legacy,False,Postive Info,False,KNN,0.6435649935649936,0.0879021879021879,0.09311454311454312,0.1754182754182754,0.818983268983269,0.7698901420371292,0.536416981632299
new + legacy,False,Postive Info,True,LogisticRegression,0.5735521235521236,0.07857142857142857,0.1631274131274131,0.18474903474903476,0.7583011583011583,0.7400884222627985,0.4440228965293856
new + legacy,False,Postive Info,False,LogisticRegression,0.6709137709137708,0.1472329472329472,0.06576576576576577,0.11608751608751608,0.7870012870012869,0.6757934897770564,0.4014562503414225
new + legacy,False,Postive Info,True,NaiveBayes,0.34877734877734873,0.08886743886743885,0.3879021879021879,0.17445302445302444,0.5232303732303731,0.5679786811101479,0.12070300874369767
new + legacy,False,Postive Info,False,NaiveBayes,0.37599742599742597,0.09407979407979408,0.36068211068211065,0.16924066924066924,0.5452380952380952,0.5765561631736311,0.13511416016115763
new + legacy,False,Postive Info,True,RandomForest,0.6473616473616474,0.09613899613899615,0.08931788931788934,0.16718146718146717,0.8145431145431146,0.7568267376544917,0.5180456424134043
new + legacy,False,Postive Info,False,RandomForest,0.6857786357786357,0.12722007722007722,0.05090090090090091,0.1361003861003861,0.8218790218790218,0.7238835658266577,0.5057857538284265
new + legacy,False,Postive Info,True,SVM_PUK,0.6281853281853281,0.06994851994851994,0.10849420849420852,0.19337194337194336,0.8215572715572714,0.7935425465857602,0.5632563610443644
new + legacy,False,Postive Info,False,SVM_PUK,0.6884169884169883,0.11808236808236812,0.04826254826254827,0.14523809523809525,0.8336550836550836,0.7430252002680486,0.541900677978079
new + legacy,Legacy,CFS,True,J48,0.6042471042471043,0.0700772200772201,0.13281853281853281,0.19285714285714287,0.7971042471042471,0.7766405595567483,0.5197512371442903
new + legacy,Legacy,CFS,False,J48,0.6746460746460747,0.1048906048906049,0.06241956241956241,0.15804375804375806,0.8326898326898328,0.7581951376982103,0.5483632751709274
new + legacy,Legacy,CFS,True,KNN,0.6466537966537965,0.09028314028314029,0.0904118404118404,0.17265122265122262,0.8193050193050191,0.7669839159998226,0.5338838108242865
new + legacy,Legacy,CFS,False,KNN,0.6466537966537965,0.09028314028314029,0.0904118404118404,0.17265122265122262,0.8193050193050191,0.7669839159998226,0.5338838108242865
new + legacy,Legacy,CFS,True,LogisticRegression,0.48963963963963975,0.10096525096525097,0.24742599742599747,0.16196911196911196,0.6516087516087516,0.6401576426372027,0.25095952949411504
new + legacy,Legacy,CFS,False,LogisticRegression,0.7186615186615187,0.2362934362934363,0.01840411840411841,0.026640926640926644,0.7453024453024454,0.5381760714568675,0.162062685275259
new + legacy,Legacy,CFS,True,NaiveBayes,0.3832046332046332,0.10090090090090091,0.3538610038610039,0.16203346203346206,0.5452380952380953,0.568078160820515,0.11994001752432425
new + legacy,Legacy,CFS,False,NaiveBayes,0.601029601029601,0.18687258687258687,0.13603603603603603,0.07606177606177605,0.6770913770913771,0.5523580627816764,0.11276805081369666
new + legacy,Legacy,CFS,True,RandomForest,0.6494208494208493,0.07966537966537966,0.08764478764478766,0.18326898326898325,0.8326898326898325,0.7890518852528161,0.5726345789021183
new + legacy,Legacy,CFS,False,RandomForest,0.6854568854568854,0.10302445302445302,0.0516087516087516,0.15990990990990991,0.8453667953667954,0.7690775231424325,0.5801150315431356
new + legacy,Legacy,CFS,True,SVM_PUK,0.5653153153153152,0.08957528957528955,0.17175032175032173,0.17335907335907336,0.7386743886743885,0.7131527450541488,0.39476160903378
new + legacy,Legacy,CFS,False,SVM_PUK,0.7133204633204632,0.19890604890604893,0.023745173745173747,0.06402831402831403,0.7773487773487772,0.6056493098743695,0.32873079743915457
new,False,Postive Variance,True,J48,0.6148005148005147,0.06325611325611324,0.11769626769626766,0.20424710424710424,0.8190476190476189,0.8014265942457819,0.5711579168473511
new,False,Postive Variance,False,J48,0.6662805662805662,0.09111969111969113,0.06621621621621622,0.17638352638352636,0.8426640926640926,0.7844858879593541,0.5875572604601583
new,False,Postive Variance,True,KNN,0.637129987129987,0.08725868725868727,0.09536679536679538,0.18024453024453024,0.8173745173745173,0.7718045371543277,0.5385421596487493
new,False,Postive Variance,False,KNN,0.637129987129987,0.08725868725868727,0.09536679536679538,0.18024453024453024,0.8173745173745173,0.7718045371543277,0.5385421596487493
new,False,Postive Variance,True,LogisticRegression,0.5635778635778635,0.0794079794079794,0.16891891891891894,0.18809523809523812,0.7516731016731016,0.7362721327236545,0.4365826156261914
new,False,Postive Variance,False,LogisticRegression,0.6792792792792793,0.1613899613899614,0.05321750321750321,0.10611325611325612,0.7853925353925355,0.6620140488209727,0.3919111732303639
new,False,Postive Variance,True,NaiveBayes,0.38996138996138996,0.08944658944658945,0.3425353925353925,0.17805662805662809,0.5680180180180181,0.5989985424711202,0.1754384490362802
new,False,Postive Variance,False,NaiveBayes,0.4082368082368083,0.09736164736164737,0.3242599742599742,0.17014157014157014,0.5783783783783785,0.5966789626800206,0.17119322155250924
new,False,Postive Variance,True,RandomForest,0.6457528957528957,0.08526383526383527,0.08674388674388676,0.18223938223938224,0.8279922779922779,0.7814191579300136,0.561855618941412
new,False,Postive Variance,False,RandomForest,0.6833976833976834,0.11756756756756757,0.049099099099099104,0.14993564993564995,0.8333333333333333,0.7467352897921984,0.547088191321611
new,False,Postive Variance,True,SVM_PUK,0.6213642213642214,0.07316602316602316,0.11113256113256112,0.19433719433719432,0.8157014157014157,0.7873839864049912,0.5523701943367748
new,False,Postive Variance,False,SVM_PUK,0.6853925353925353,0.11769626769626769,0.047104247104247106,0.14980694980694984,0.8351994851994852,0.7478564113952135,0.5517985150027078
new + legacy,Legacy,Postive Variance,True,J48,0.6195624195624194,0.06602316602316602,0.1187902187902188,0.1956241956241956,0.8151866151866151,0.7933890355928641,0.555497242699895
new + legacy,Legacy,Postive Variance,False,J48,0.6696911196911197,0.08906048906048905,0.06866151866151866,0.17258687258687255,0.8422779922779923,0.7833117385691434,0.5821067494291576
new + legacy,Legacy,Postive Variance,True,KNN,0.6516731016731016,0.08018018018018018,0.08667953667953668,0.18146718146718147,0.833140283140283,0.7880802346089935,0.5716566998757007
new + legacy,Legacy,Postive Variance,False,KNN,0.6516731016731016,0.08018018018018018,0.08667953667953668,0.18146718146718147,0.833140283140283,0.7880802346089935,0.5716566998757007
new + legacy,Legacy,Postive Variance,True,LogisticRegression,0.5750965250965251,0.06866151866151866,0.16325611325611328,0.19298584298584298,0.7680823680823681,0.7582356688973921,0.47402631589060834
new + legacy,Legacy,Postive Variance,False,LogisticRegression,0.6657657657657657,0.12175032175032174,0.07258687258687259,0.1398970398970399,0.8056628056628057,0.7181842975941415,0.46886826467208964
new + legacy,Legacy,Postive Variance,True,NaiveBayes,0.361969111969112,0.085006435006435,0.3763835263835264,0.17664092664092662,0.5386100386100386,0.5826747373239577,0.1461769396095439
new + legacy,Legacy,Postive Variance,False,NaiveBayes,0.37882882882882885,0.08867438867438868,0.3595238095238095,0.172972972972973,0.5518018018018018,0.5870825084896489,0.15342644626940005
new + legacy,Legacy,Postive Variance,True,RandomForest,0.6538610038610038,0.08526383526383528,0.08449163449163449,0.17638352638352636,0.8302445302445302,0.7798471378777966,0.5602291429961769
new + legacy,Legacy,Postive Variance,False,RandomForest,0.6854568854568853,0.10740025740025741,0.05289575289575289,0.15424710424710422,0.8397039897039895,0.7589413212583276,0.5616800492859152
new + legacy,Legacy,Postive Variance,True,SVM_PUK,0.6424710424710424,0.06557271557271557,0.0958815958815959,0.1960746460746461,0.8385456885456885,0.8097631669401879,0.5989091321476843
new + legacy,Legacy,Postive Variance,False,SVM_PUK,0.6935649935649935,0.1061132561132561,0.04478764478764478,0.15553410553410554,0.849099099099099,0.7668914154038975,0.5861827053830346
new + legacy,Both,CFS,True,J48,0.607915057915058,0.061776061776061764,0.12767052767052767,0.20263835263835261,0.8105534105534106,0.7964016973480018,0.5558690010490194
new + legacy,Both,CFS,False,J48,0.6703346203346204,0.09684684684684686,0.06525096525096526,0.16756756756756755,0.837902187902188,0.7725123424049221,0.5687449001488163
new + legacy,Both,CFS,True,KNN,0.6481981981981981,0.08758043758043757,0.08738738738738737,0.1768339768339768,0.825032175032175,0.7749880514104552,0.5501048016996316
new + legacy,Both,CFS,False,KNN,0.6481981981981981,0.08758043758043757,0.08738738738738737,0.1768339768339768,0.825032175032175,0.7749880514104552,0.5501048016996316
new + legacy,Both,CFS,True,LogisticRegression,0.536036036036036,0.09337194337194336,0.19954954954954957,0.17104247104247103,0.7070785070785071,0.6877964326958717,0.34297490800308317
new + legacy,Both,CFS,False,LogisticRegression,0.6994208494208495,0.1925997425997426,0.036164736164736165,0.0718146718146718,0.7712355212355213,0.6112171883236311,0.3160844745505867
new + legacy,Both,CFS,True,NaiveBayes,0.4259974259974259,0.10077220077220077,0.30958815958815955,0.16364221364221362,0.5896396396396395,0.5990061545482062,0.17490599215724667
new + legacy,Both,CFS,False,NaiveBayes,0.5945302445302445,0.15997425997425999,0.14105534105534104,0.10444015444015446,0.6989703989703989,0.6016136817944927,0.20825175469289942
new + legacy,Both,CFS,True,RandomForest,0.6546975546975545,0.07516087516087516,0.08088803088803088,0.18925353925353924,0.8439510939510938,0.8028908954802811,0.6016727731208907
new + legacy,Both,CFS,False,RandomForest,0.6849420849420851,0.09942084942084944,0.050643500643500636,0.16499356499356496,0.8499356499356501,0.7775741181404403,0.5953164659758543
new + legacy,Both,CFS,True,SVM_PUK,0.5963320463320464,0.0826898326898327,0.13925353925353923,0.18172458172458175,0.7780566280566281,0.7489810353119384,0.4704092288633517
new + legacy,Both,CFS,False,SVM_PUK,0.6946589446589448,0.16531531531531532,0.040926640926640924,0.09909909909909907,0.7937580437580439,0.6595744379617458,0.40560735645524293
new + legacy,Both,Postive Variance,True,J48,0.6088159588159587,0.0666023166023166,0.1265765765765766,0.19800514800514804,0.8068211068211067,0.7880882796571735,0.5428349538962376
new + legacy,Both,Postive Variance,False,J48,0.6686615186615188,0.09066924066924066,0.06647361647361648,0.17419562419562418,0.842857142857143,0.7836268435945807,0.585527508050743
new + legacy,Both,Postive Variance,True,KNN,0.6367438867438867,0.08577863577863577,0.09864864864864865,0.17882882882882883,0.8155727155727155,0.7708413205193334,0.5336616676679656
new + legacy,Both,Postive Variance,False,KNN,0.6405405405405405,0.08378378378378379,0.09459459459459459,0.1810810810810811,0.8216216216216217,0.7774984993997599,0.5480505798850894
new + legacy,Both,Postive Variance,True,LogisticRegression,0.5813384813384814,0.06904761904761904,0.1537966537966538,0.19581724581724583,0.7771557271557272,0.7650506631223919,0.49054029246052405
new + legacy,Both,Postive Variance,False,LogisticRegression,0.6621621621621621,0.11274131274131276,0.07297297297297296,0.15212355212355214,0.8142857142857142,0.7375396587206311,0.5019421771746594
new + legacy,Both,Postive Variance,True,NaiveBayes,0.5017374517374519,0.13474903474903474,0.23339768339768344,0.1301158301158301,0.631853281853282,0.5868820742582748,0.15940468026290927
new + legacy,Both,Postive Variance,False,NaiveBayes,0.5056628056628055,0.13616473616473618,0.22947232947232948,0.12870012870012867,0.6343629343629342,0.5868793946149888,0.159914291779919
new + legacy,Both,Postive Variance,True,RandomForest,0.6242599742599744,0.08642213642213642,0.11087516087516087,0.17844272844272846,0.8027027027027028,0.7614447564740181,0.5088389663437362
new + legacy,Both,Postive Variance,False,RandomForest,0.670978120978121,0.11306306306306306,0.06415701415701416,0.15180180180180178,0.8227799227799228,0.7429284213685474,0.5210137473766656
new + legacy,Both,Postive Variance,True,SVM_PUK,0.6389961389961389,0.07844272844272844,0.09613899613899614,0.18642213642213645,0.8254182754182754,0.7865306837020523,0.5616273330671403
new + legacy,Both,Postive Variance,False,SVM_PUK,0.6926640926640926,0.11904761904761905,0.04247104247104247,0.1458172458172458,0.8384813384813383,0.7463806951351969,0.5561857759505205
legacy,True,Postive Variance,True,J48,0.6127413127413129,0.06435006435006435,0.12265122265122264,0.2002574002574003,0.8129987129987133,0.7950129996772213,0.5566322192636115
legacy,True,Postive Variance,False,J48,0.6719433719433721,0.0971042471042471,0.06306306306306306,0.16788931788931788,0.83983268983269,0.7738803229778444,0.573609352448409
legacy,True,Postive Variance,True,KNN,0.6501287001287,0.0859073359073359,0.08526383526383528,0.17870012870012872,0.8288288288288288,0.7796985848806058,0.5598337278151151
legacy,True,Postive Variance,False,KNN,0.6528314028314027,0.08590733590733592,0.08217503217503218,0.1790862290862291,0.8319176319176318,0.7820058578364444,0.5665893585174221
legacy,True,Postive Variance,True,LogisticRegression,0.5703346203346203,0.0691119691119691,0.1650579150579151,0.19549549549549544,0.7658301158301157,0.7571822535679313,0.47254666871233125
legacy,True,Postive Variance,False,LogisticRegression,0.6614543114543114,0.14195624195624193,0.07355212355212354,0.12303732303732304,0.7844916344916345,0.6821165097322899,0.4044768616162045
legacy,True,Postive Variance,True,NaiveBayes,0.2946589446589447,0.07303732303732305,0.4407335907335907,0.1915701415701416,0.48622908622908634,0.5623305666742481,0.1140470987884137
legacy,True,Postive Variance,False,NaiveBayes,0.37902187902187906,0.08526383526383527,0.3559845559845559,0.1797297297297297,0.5587516087516088,0.5969566880509474,0.1715978048607253
legacy,True,Postive Variance,True,RandomForest,0.6480051480051479,0.0886100386100386,0.08738738738738738,0.175997425997426,0.8240025740025738,0.7731477587984457,0.5471074041263949
legacy,True,Postive Variance,False,RandomForest,0.6828185328185329,0.11647361647361644,0.05218790218790219,0.14851994851994854,0.8313384813384814,0.7447314594186947,0.5393219256586379
legacy,True,Postive Variance,True,SVM_PUK,0.6316602316602317,0.06859716859716859,0.10373230373230373,0.19601029601029601,0.8276705276705276,0.7998508510055853,0.5774213627769107
legacy,True,Postive Variance,False,SVM_PUK,0.6840411840411841,0.1113256113256113,0.050965250965250966,0.15366795366795363,0.8377091377091377,0.7552766407950234,0.5585120218662141
new,False,CFS,True,J48,0.6182754182754182,0.0866795366795367,0.118018018018018,0.17702702702702708,0.7953024453024453,0.7555082057498983,0.4937372976369704
new,False,CFS,False,J48,0.6895109395109394,0.12992277992277992,0.046782496782496776,0.13378378378378378,0.8232947232947232,0.7218914005911283,0.50837145825603
new,False,CFS,True,KNN,0.6285714285714286,0.11023166023166024,0.10772200772200773,0.15347490347490347,0.782046332046332,0.7178440606811155,0.4370320466743867
new,False,CFS,False,KNN,0.6285714285714286,0.11023166023166024,0.10772200772200773,0.15347490347490347,0.782046332046332,0.7178440606811155,0.4370320466743867
new,False,CFS,True,LogisticRegression,0.5194980694980695,0.10920205920205919,0.2167953667953668,0.1545045045045045,0.674002574002574,0.6457270138041681,0.26581030974989767
new,False,CFS,False,LogisticRegression,0.7152509652509652,0.22277992277992276,0.021042471042471044,0.04092664092664093,0.7561776061776061,0.5633093688122898,0.23141297609323722
new,False,CFS,True,NaiveBayes,0.5112612612612613,0.14781209781209778,0.22503217503217507,0.11589446589446589,0.6271557271557271,0.5669271439148313,0.12442878882176565
new,False,CFS,False,NaiveBayes,0.6729086229086227,0.2102960102960103,0.0633848133848134,0.05341055341055339,0.7263191763191761,0.558225737393994,0.1597671361557324
new,False,CFS,True,RandomForest,0.610939510939511,0.09350064350064351,0.12535392535392537,0.17020592020592018,0.7811454311454312,0.7375934210684583,0.4588868087681185
new,False,CFS,False,RandomForest,0.6491634491634491,0.1151866151866152,0.08712998712998712,0.1485199485199485,0.7976833976833977,0.7224328032424273,0.46188615989369186
new,False,CFS,True,SVM_PUK,0.5985842985842987,0.1122908622908623,0.13770913770913767,0.1514157014157014,0.7500000000000001,0.6935761442969226,0.3762949528898756
new,False,CFS,False,SVM_PUK,0.7027027027027029,0.18204633204633205,0.03359073359073359,0.08166023166023167,0.7843629343629346,0.632020927752497,0.3643563777247622
legacy,True,CFS,True,J48,0.5800514800514801,0.05797940797940799,0.15521235521235519,0.20675675675675675,0.7868082368082369,0.7849471193001896,0.5231977857647504
legacy,True,CFS,False,J48,0.6477477477477476,0.10495495495495495,0.08751608751608751,0.15978120978120977,0.8075289575289574,0.7422610382669109,0.4954734482364128
legacy,True,CFS,True,KNN,0.6427284427284427,0.0954954954954955,0.09253539253539253,0.16924066924066927,0.8119691119691119,0.7567135942971709,0.5152856822595968
legacy,True,CFS,False,KNN,0.6436936936936937,0.09633204633204633,0.0915701415701416,0.1684041184041184,0.8120978120978121,0.7557900211553433,0.5145804048439058
legacy,True,CFS,True,LogisticRegression,0.4645431145431145,0.13777348777348777,0.2707207207207207,0.126962676962677,0.5915057915057915,0.5556932857292016,0.10041068456372358
legacy,True,CFS,False,LogisticRegression,0.7268339768339768,0.24626769626769623,0.00842985842985843,0.018468468468468467,0.7453024453024453,0.5291483546851031,0.1589756234991919
legacy,True,CFS,True,NaiveBayes,0.38957528957528964,0.12123552123552124,0.3456885456885457,0.1435006435006435,0.5330759330759332,0.5359478731523538,0.0634545794056389
legacy,True,CFS,False,NaiveBayes,0.6904761904761905,0.2005791505791506,0.044787644787644784,0.06415701415701415,0.7546332046332046,0.5907147563476454,0.25690991324474916
legacy,True,CFS,True,RandomForest,0.6338481338481338,0.08159588159588159,0.10141570141570141,0.18314028314028316,0.816988416988417,0.7769265585972206,0.5415657041905935
legacy,True,CFS,False,RandomForest,0.6708494208494208,0.10501930501930502,0.06441441441441441,0.15971685971685973,0.8305662805662806,0.7578492867506759,0.5456055959152715
legacy,True,CFS,True,SVM_PUK,0.5312741312741314,0.09974259974259975,0.20398970398970398,0.16499356499356496,0.6962676962676964,0.6729001507108667,0.3161766781251168
legacy,True,CFS,False,SVM_PUK,0.7133204633204634,0.2088803088803089,0.021943371943371943,0.05585585585585586,0.7691763191763192,0.5905713295700575,0.2983654929152825
new + legacy,False,Postive Variance,True,J48,0.6263835263835263,0.06351351351351352,0.11904761904761903,0.19105534105534108,0.8174388674388674,0.7954012612494344,0.5564211706811107
new + legacy,False,Postive Variance,False,J48,0.6613899613899614,0.09555984555984556,0.0736808236808237,0.16936936936936936,0.8307593307593308,0.7695320481365222,0.5546108839051657
new + legacy,False,Postive Variance,True,KNN,0.6527670527670527,0.0875804375804376,0.09266409266409266,0.166988416988417,0.8197554697554696,0.7658281147875245,0.5282302179709978
new + legacy,False,Postive Variance,False,KNN,0.6425353925353927,0.09157014157014157,0.09253539253539253,0.17335907335907336,0.815894465894466,0.7642368006236899,0.5278601868622306
new + legacy,False,Postive Variance,True,LogisticRegression,0.5779279279279279,0.07638352638352638,0.1675032175032175,0.1781853281853282,0.7561132561132561,0.7376214760850013,0.4352986598859382
new + legacy,False,Postive Variance,False,LogisticRegression,0.6682110682110683,0.148005148005148,0.06685971685971687,0.11692406692406691,0.7851351351351352,0.6751919703313467,0.3992247856306034
new + legacy,False,Postive Variance,True,NaiveBayes,0.3445945945945946,0.08352638352638353,0.4008365508365508,0.17104247104247103,0.5156370656370657,0.5670831756364205,0.11811761606650246
new + legacy,False,Postive Variance,False,NaiveBayes,0.39137709137709137,0.09794079794079795,0.3436936936936937,0.166988416988417,0.5583655083655084,0.5813739484007683,0.14367262380732432
new + legacy,False,Postive Variance,True,RandomForest,0.656885456885457,0.0933075933075933,0.08854568854568855,0.16126126126126125,0.8181467181467182,0.7573418096296833,0.5179143819908877
new + legacy,False,Postive Variance,False,RandomForest,0.6830115830115829,0.12277992277992275,0.05205920205920205,0.14214929214929217,0.8251608751608751,0.7328668593682923,0.5195432850779163
new + legacy,False,Postive Variance,True,SVM_PUK,0.6348777348777348,0.06808236808236809,0.11055341055341054,0.1864864864864865,0.8213642213642213,0.79212506424258,0.5569708761781225
new + legacy,False,Postive Variance,False,SVM_PUK,0.6892535392535393,0.1184041184041184,0.04581724581724581,0.14652509652509652,0.8357786357786358,0.7453711198175592,0.5494546336099496
